Quarter,gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-16,County,WV West Virginia,WV Berkeley County 54003,9,Housing Choice Vouchers,3,NA,003 Berkeley County,54003,262,76,211,100,4,15,2.1,437,373,634,15428,7449,7,20,31,17,25,33,0,64,26,95,69,4,38,70,39,48,29,25,2,45,26,26,0,38,37,-1,-1,62,-1,1,-1,1,1,23,76,98,140,38,33,29,12,20,19,61,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Berkeley County 54003,9,Project Based Section 8,5,NA,003 Berkeley County,54003,386,94,361,100,6,15,1.8,638,262,616,11572,6548,15,31,29,12,13,20,5,72,21,98,80,6,29,67,30,29,36,19,11,29,17,43,4,36,31,1,1,61,1,2,1,4,2,-1,73,79,78,51,32,17,10,22,22,56,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Berkeley County 54003,9,811/PRAC,9,NA,003 Berkeley County,54003,36,99,34,95,6,9,1.0,34,227,199,9618,9618,-1,69,28,3,-1,6,-1,88,19,100,97,-1,-1,24,-1,96,100,97,3,41,35,21,-1,6,3,-1,-1,94,-1,3,-1,3,0,-1,79,-1,-1,100,-1,-1,-1,19,21,56,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Boone County 54005,9,Summary of All HUD Programs,1,NA,005 Boone County,54005,324,91,317,100,5,30,1.9,618,229,519,8007,4107,9,52,22,11,6,9,1,64,19,97,80,5,30,68,26,41,65,26,4,47,23,26,2,0,-1,-1,-1,100,-1,-1,-1,0,0,11,57,99,171,40,47,13,21,22,2,62,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Boone County 54005,9,Public Housing,2,NA,005 Boone County,54005,75,100,75,100,6,13,1.1,79,268,291,12663,12022,1,48,21,19,11,1,-1,99,32,89,52,-1,-1,64,-1,100,55,65,-1,7,19,75,7,0,-1,-1,-1,100,-1,-1,-1,0,0,11,75,100,63,100,-1,-1,-1,21,1,60,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Boone County 54005,9,Housing Choice Vouchers,3,NA,005 Boone County,54005,248,89,241,100,5,35,2.2,538,217,597,6538,2929,13,54,22,8,3,11,2,54,15,100,89,7,39,70,34,36,92,20,5,60,24,10,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,11,52,99,205,22,62,17,27,22,2,63,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Boone County 54005,9,Project Based Section 8,5,NA,005 Boone County,54005,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Braxton County 54007,9,Summary of All HUD Programs,1,NA,007 Braxton County,54007,96,87,83,99,6,13,1.7,138,257,547,10165,6114,5,51,30,9,4,5,-1,87,28,98,66,4,22,69,20,60,64,41,6,30,24,40,5,1,-1,1,-1,99,-1,-1,-1,0,0,11,83,59,138,60,24,16,8,22,2,73,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Braxton County 54007,9,Housing Choice Vouchers,3,NA,007 Braxton County,54007,48,88,42,100,6,10,2.2,94,241,519,8890,3972,9,54,20,14,3,10,-1,74,23,100,79,7,43,69,40,45,89,28,12,50,17,21,-1,2,-1,2,-1,98,-1,-1,-1,0,0,11,82,98,151,29,40,31,14,22,2,72,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Braxton County 54007,9,Project Based Section 8,5,NA,007 Braxton County,54007,48,87,41,98,7,17,1.1,44,274,575,11472,10690,2,49,39,5,5,-1,-1,100,33,95,54,-1,-1,68,-1,88,54,68,-1,10,32,59,10,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,85,20,73,93,7,-1,2,21,2,74,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Brooke County 54009,9,Summary of All HUD Programs,1,NA,009 Brooke County,54009,536,78,434,100,6,15,1.4,594,297,398,13136,9598,5,34,21,24,14,14,1,84,32,89,51,3,12,74,14,55,27,32,3,22,25,50,7,7,7,-1,0,92,-1,0,-1,0,0,6,74,50,134,83,11,6,1,16,4,77,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Brooke County 54009,9,Housing Choice Vouchers,3,NA,009 Brooke County,54009,215,57,134,100,5,19,2.0,273,303,446,12079,5929,10,46,16,16,13,36,3,61,27,96,67,8,38,82,45,40,83,24,8,55,23,13,-1,15,14,-1,-1,85,-1,1,-1,1,0,6,63,97,192,44,37,19,3,15,4,78,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Brooke County 54009,9,Project Based Section 8,5,NA,009 Brooke County,54009,321,93,300,100,7,13,1.1,321,295,378,13608,12718,3,29,24,28,15,4,-1,94,35,85,44,-1,-1,70,-1,74,22,38,-1,7,26,67,10,4,3,-1,0,95,-1,0,-1,0,0,-1,79,29,49,100,-1,-1,-1,16,4,77,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,Summary of All HUD Programs,1,NA,011 Cabell County,54011,3345,92,3039,98,6,21,1.9,5716,254,510,10433,5547,16,37,23,13,10,24,2,67,25,94,69,4,31,68,30,38,53,24,7,44,22,27,2,22,20,0,0,78,1,0,0,1,2,12,71,68,138,45,30,25,17,37,16,57,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,Public Housing,2,NA,011 Cabell County,54011,910,85,773,100,5,21,1.7,1321,236,417,10788,6313,20,36,22,8,13,23,3,69,26,90,69,3,24,62,23,31,47,23,8,38,22,32,2,30,27,0,0,70,1,1,0,2,3,11,67,69,56,60,25,15,9,37,21,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,Housing Choice Vouchers,3,NA,011 Cabell County,54011,1414,96,1317,97,5,22,2.2,2920,278,571,10338,4663,13,39,24,15,9,27,2,61,23,96,72,5,42,75,40,39,91,24,4,55,23,17,1,24,22,0,0,76,1,0,0,1,2,13,79,87,194,22,39,39,28,33,14,64,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,Mod Rehab,4,NA,011 Cabell County,54011,106,100,111,100,5,35,1.0,116,165,443,6673,6386,15,60,19,6,-1,21,-1,57,17,100,91,-1,-1,29,-1,52,83,53,3,42,44,11,-1,15,14,-1,1,85,-1,1,-1,1,1,5,51,51,82,100,-1,-1,-1,51,15,16,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,Project Based Section 8,5,NA,011 Cabell County,54011,813,94,754,98,6,19,1.7,1273,245,529,10836,6418,19,32,24,15,10,21,1,75,26,92,62,5,26,70,26,33,31,20,11,33,17,39,5,10,10,0,-1,86,0,0,0,1,1,-1,66,34,84,57,27,17,9,41,12,39,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,202/PRAC,8,NA,011 Cabell County,54011,38,86,25,76,8,8,1.0,26,270,218,11867,11411,-1,40,36,24,-1,-1,-1,100,31,100,52,-1,-1,48,-1,-1,12,12,-1,-1,-1,100,16,20,20,-1,-1,80,-1,-1,-1,0,0,-1,61,92,56,100,-1,-1,-1,32,26,54,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Cabell County 54011,9,811/PRAC,9,NA,011 Cabell County,54011,64,90,59,100,7,14,1.0,60,219,351,9220,9066,2,69,24,2,4,12,2,78,24,97,80,-1,2,42,-1,100,100,98,7,37,42,14,2,10,8,-1,2,88,-1,-1,-1,0,2,-1,73,47,56,100,-1,-1,-1,49,16,37,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Calhoun County 54013,9,Summary of All HUD Programs,1,NA,013 Calhoun County,54013,105,78,78,95,5,23,1.7,131,201,508,8570,5103,22,54,14,7,3,9,3,86,24,95,81,4,22,63,21,48,54,31,6,36,27,31,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,62,90,81,47,33,19,22,26,2,72,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Calhoun County 54013,9,Housing Choice Vouchers,3,NA,013 Calhoun County,54013,43,59,21,83,6,14,1.7,35,196,470,8281,4969,21,53,11,11,5,19,-1,71,22,90,81,5,19,57,14,27,100,31,-1,48,24,29,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,82,62,135,33,33,33,43,24,2,71,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Calhoun County 54013,9,Project Based Section 8,5,NA,013 Calhoun County,54013,62,91,57,100,5,26,1.7,96,203,525,8677,5152,23,54,16,5,2,5,4,91,24,96,81,4,23,65,23,56,39,31,9,32,28,32,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,55,100,69,53,33,14,14,26,2,72,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Clay County 54015,9,Summary of All HUD Programs,1,NA,015 Clay County,54015,23,95,23,100,6,17,2.5,57,234,577,9253,3734,20,30,25,25,-1,22,9,57,19,100,83,9,48,74,43,25,67,14,4,70,13,13,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,8,81,100,206,-1,57,43,43,24,2,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Clay County 54015,9,Housing Choice Vouchers,3,NA,015 Clay County,54015,15,98,15,100,7,20,2.7,41,237,593,9121,3337,23,31,15,31,-1,27,13,47,18,100,80,13,47,67,40,23,50,12,7,60,20,13,-1,0,-1,-1,-1,100,-1,-1,-1,0,0,8,104,100,229,-1,53,47,47,24,2,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Clay County 54015,9,Project Based Section 8,5,NA,015 Clay County,54015,8,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Doddridge County 54017,9,Summary of All HUD Programs,1,NA,017 Doddridge County,54017,11,-4,10,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Doddridge County 54017,9,Housing Choice Vouchers,3,NA,017 Doddridge County,54017,9,-4,8,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Doddridge County 54017,9,Project Based Section 8,5,NA,017 Doddridge County,54017,3,-4,2,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Fayette County 54019,9,Summary of All HUD Programs,1,NA,019 Fayette County,54019,690,92,635,100,6,16,1.9,1235,238,540,9662,4968,15,44,23,14,5,18,3,71,26,94,68,6,33,69,32,40,35,22,9,39,23,29,2,15,14,0,-1,77,0,1,0,1,1,7,75,82,108,41,34,26,18,23,9,72,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Fayette County 54019,9,Public Housing,2,NA,019 Fayette County,54019,49,97,48,100,6,25,2.1,103,181,402,8074,3762,29,37,15,12,7,35,2,48,21,90,77,10,46,65,48,27,33,14,27,56,10,6,-1,44,42,-1,-1,56,-1,2,-1,2,6,8,67,94,55,21,60,19,21,40,21,75,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Fayette County 54019,9,Housing Choice Vouchers,3,NA,019 Fayette County,54019,316,88,275,99,5,7,2.1,584,254,519,9292,4376,10,52,23,11,5,20,2,65,24,98,75,6,37,69,37,47,92,29,5,49,32,13,1,16,14,1,-1,84,0,1,-1,1,0,7,83,92,161,27,44,28,24,22,8,76,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Fayette County 54019,9,Project Based Section 8,5,NA,019 Fayette County,54019,307,95,294,100,6,22,1.8,527,231,587,10165,5671,18,37,24,16,5,13,3,79,28,90,61,5,28,69,26,29,19,14,10,27,14,48,3,10,9,-1,-1,73,-1,0,0,1,0,-1,70,70,61,53,21,26,13,22,9,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Fayette County 54019,9,811/PRAC,9,NA,019 Fayette County,54019,18,99,18,100,5,22,1.2,21,271,450,11350,9729,-1,56,22,22,-1,33,-1,67,32,94,56,-1,-1,56,-1,100,100,95,-1,22,56,22,-1,6,6,-1,-1,94,-1,-1,-1,0,0,-1,55,100,54,100,-1,-1,-1,26,6,65,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Gilmer County 54021,9,Summary of All HUD Programs,1,NA,021 Gilmer County,54021,80,59,39,83,5,21,2.3,88,233,470,9115,4040,14,43,29,11,3,23,-1,67,22,100,72,8,28,67,31,38,60,23,3,56,28,13,-1,8,3,-1,-1,92,-1,5,-1,5,3,3,33,92,118,23,38,38,31,35,13,63,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Gilmer County 54021,9,Housing Choice Vouchers,3,NA,021 Gilmer County,54021,80,59,39,83,5,21,2.3,88,233,470,9115,4040,14,43,29,11,3,23,-1,67,22,100,72,8,28,67,31,38,60,23,3,56,28,13,-1,8,3,-1,-1,92,-1,5,-1,5,3,3,33,92,118,23,38,38,31,35,13,63,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Grant County 54023,9,Summary of All HUD Programs,1,NA,023 Grant County,54023,125,86,106,98,6,29,1.7,182,242,487,9981,5813,9,48,31,9,4,21,2,73,24,99,73,4,25,70,27,42,37,26,8,40,25,28,2,6,5,-1,-1,93,-1,-1,1,1,0,9,50,97,89,55,27,18,8,18,5,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Grant County 54023,9,Housing Choice Vouchers,3,NA,023 Grant County,54023,61,77,46,98,6,33,1.7,78,269,431,10778,6356,7,46,37,4,7,24,2,74,26,100,65,-1,26,74,26,50,80,35,4,41,33,22,2,11,9,-1,-1,89,-1,-1,2,2,0,9,66,93,135,65,15,20,2,18,5,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Grant County 54023,9,Project Based Section 8,5,NA,023 Grant County,54023,48,94,44,97,5,30,2.0,88,213,601,9006,4503,15,46,18,18,3,25,2,61,21,98,82,9,34,70,39,35,75,24,14,52,25,9,-1,2,2,-1,-1,95,-1,-1,-1,0,0,-1,40,100,63,27,50,23,18,18,5,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Grant County 54023,9,202/PRAC,8,NA,023 Grant County,54023,16,99,16,100,6,19,1.0,16,244,326,10368,10368,-1,56,44,-1,-1,-1,-1,100,28,100,69,-1,-1,56,-1,-1,-1,0,-1,-1,-1,100,6,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,29,100,38,100,-1,-1,-1,18,5,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Greenbrier County 54025,9,Summary of All HUD Programs,1,NA,025 Greenbrier County,54025,606,81,485,98,6,13,1.8,850,245,466,10379,5922,12,41,26,14,6,15,1,78,27,93,64,5,26,72,25,40,37,24,3,37,22,38,2,9,6,0,0,91,1,1,-1,2,1,7,74,68,103,50,29,21,15,17,7,71,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Greenbrier County 54025,9,Housing Choice Vouchers,3,NA,025 Greenbrier County,54025,292,66,180,94,7,7,2.1,378,240,466,9485,4517,11,45,26,11,6,22,1,64,24,97,72,4,36,76,33,33,66,22,2,47,28,23,1,13,9,1,1,87,2,1,-1,3,2,7,88,95,125,21,47,32,31,19,6,74,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Greenbrier County 54025,9,Project Based Section 8,5,NA,025 Greenbrier County,54025,297,96,290,100,6,16,1.6,457,247,475,10861,6892,13,40,25,16,7,12,1,85,29,91,59,6,21,70,22,46,32,26,4,33,20,43,3,7,5,0,-1,92,-1,1,-1,1,0,-1,66,50,81,66,20,14,5,15,8,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Greenbrier County 54025,9,202/PRAC,8,NA,025 Greenbrier County,54025,17,97,15,91,6,20,1.0,15,276,314,11780,11780,-1,33,47,20,-1,-1,-1,100,34,93,40,-1,-1,73,-1,-1,7,7,-1,-1,-1,100,7,0,-1,-1,-1,100,-1,-1,-1,0,0,-1,52,100,70,100,-1,-1,-1,20,3,76,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hampshire County 54027,9,Summary of All HUD Programs,1,NA,027 Hampshire County,54027,155,94,147,100,4,20,2.0,298,285,404,13573,6696,9,35,22,18,16,31,2,67,23,97,78,10,32,73,37,27,28,17,7,41,13,39,4,9,4,1,1,91,1,3,-1,3,1,7,65,99,91,33,47,20,20,25,4,72,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hampshire County 54027,9,Public Housing,2,NA,027 Hampshire County,54027,60,90,54,100,2,13,2.9,154,309,403,16563,5808,13,26,13,15,33,61,-1,39,25,91,72,20,57,87,69,12,100,11,15,69,11,6,-1,13,6,2,2,87,2,2,-1,4,2,-1,70,98,82,-1,74,26,7,26,4,70,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hampshire County 54027,9,Housing Choice Vouchers,3,NA,027 Hampshire County,54027,56,102,57,99,4,26,1.7,99,297,400,12547,7224,5,37,25,25,9,18,4,79,22,100,79,7,21,68,25,51,55,33,4,37,21,39,5,9,4,-1,-1,91,-1,5,-1,5,0,7,67,100,121,32,40,28,42,23,4,74,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hampshire County 54027,9,Project Based Section 8,5,NA,027 Hampshire County,54027,8,-4,6,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hampshire County 54027,9,202/PRAC,8,NA,027 Hampshire County,54027,31,97,30,100,7,20,1.0,30,252,406,11638,11638,-1,43,40,13,3,3,-1,97,23,100,83,-1,-1,53,-1,-1,3,3,-1,-1,-1,100,10,3,3,-1,-1,97,-1,-1,-1,0,0,-1,54,100,55,100,-1,-1,-1,26,4,70,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hancock County 54029,9,Summary of All HUD Programs,1,NA,029 Hancock County,54029,535,74,407,100,5,17,1.7,683,298,367,12673,7552,6,39,28,17,11,25,1,73,30,94,57,5,21,73,23,47,47,31,3,31,32,33,4,10,8,-1,0,90,0,0,1,2,0,14,72,52,150,65,17,18,8,20,6,75,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hancock County 54029,9,Public Housing,2,NA,029 Hancock County,54029,113,95,107,100,2,21,1.8,192,302,286,13243,7380,7,36,27,19,11,28,-1,71,31,93,55,6,16,64,17,43,70,34,1,34,31,35,3,8,7,-1,-1,92,1,-1,-1,1,0,81,68,45,29,55,13,32,24,26,11,83,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hancock County 54029,9,Housing Choice Vouchers,3,NA,029 Hancock County,54029,287,57,178,100,5,20,2.0,364,303,444,12159,5946,8,42,23,15,12,38,2,60,27,98,67,7,38,82,42,36,77,25,7,45,30,17,2,15,13,-1,-1,85,1,1,-1,2,0,5,66,92,185,47,32,21,4,19,6,74,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hancock County 54029,9,Project Based Section 8,5,NA,029 Hancock County,54029,108,96,103,99,6,9,1.0,108,287,360,12868,12273,1,37,35,19,9,5,-1,93,33,90,45,-1,-1,70,-1,77,12,37,-1,6,36,58,9,4,-1,-1,1,96,-1,-1,3,3,1,-1,81,-1,-1,100,-1,-1,-1,20,3,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hancock County 54029,9,811/PRAC,9,NA,029 Hancock County,54029,27,88,19,80,9,11,1.0,19,291,228,13228,13228,-1,32,37,21,11,-1,-1,100,34,89,37,-1,-1,58,-1,100,100,100,-1,32,32,37,-1,5,5,-1,-1,95,-1,-1,-1,0,0,-1,96,-1,-1,100,-1,-1,-1,9,4,75,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hardy County 54031,9,Summary of All HUD Programs,1,NA,031 Hardy County,54031,35,101,35,99,4,23,1.6,57,359,406,12794,7856,6,35,26,24,9,17,-1,80,35,89,46,6,26,69,23,65,58,40,-1,40,26,34,-1,11,11,-1,-1,89,-1,-1,-1,0,0,3,44,97,93,40,49,11,31,13,13,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hardy County 54031,9,Housing Choice Vouchers,3,NA,031 Hardy County,54031,34,102,34,99,4,24,1.6,55,369,400,13170,8142,6,35,26,24,9,18,-1,82,36,88,44,6,24,71,24,68,58,42,-1,38,26,35,-1,12,12,-1,-1,88,-1,-1,-1,0,0,3,45,97,93,41,47,12,32,13,13,68,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Hardy County 54031,9,Project Based Section 8,5,NA,031 Hardy County,54031,1,-4,1,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Harrison County 54033,9,Summary of All HUD Programs,1,NA,033 Harrison County,54033,1407,86,1223,100,6,19,1.7,2114,259,464,10960,6341,15,39,24,13,9,19,1,77,26,94,69,7,23,66,25,47,49,30,7,39,24,30,3,8,5,0,0,90,1,1,0,2,1,4,69,63,98,53,30,17,15,23,8,69,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Harrison County 54033,9,Public Housing,2,NA,033 Harrison County,54033,323,98,318,100,6,15,1.4,449,285,233,12761,9038,7,43,24,12,14,20,0,78,31,89,63,4,12,52,10,60,49,42,3,29,33,35,2,14,9,0,1,86,3,0,1,4,0,4,82,-1,-1,73,8,20,14,36,12,56,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Harrison County 54033,9,Housing Choice Vouchers,3,NA,033 Harrison County,54033,637,76,477,99,5,19,2.1,988,250,573,9640,4654,21,40,20,12,8,22,1,70,21,97,77,8,37,73,39,42,87,26,4,55,27,14,0,6,4,0,-1,94,1,1,-1,1,0,5,60,86,132,29,47,24,25,19,6,75,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Harrison County 54033,9,Project Based Section 8,5,NA,033 Harrison County,54033,446,91,428,100,6,22,1.6,677,251,514,11092,7013,14,35,28,16,7,15,1,83,27,94,65,9,16,70,19,45,35,27,13,29,15,43,6,6,3,1,1,88,-1,1,0,1,2,-1,68,84,61,67,27,6,4,18,7,73,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Jackson County 54035,9,Summary of All HUD Programs,1,NA,035 Jackson County,54035,928,71,598,91,5,20,2.1,1236,235,420,10204,4937,16,41,21,14,8,24,2,67,23,96,73,8,34,76,36,38,53,21,10,49,19,23,2,1,0,-1,0,99,-1,1,-1,1,0,6,61,89,138,32,37,31,23,22,3,67,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Jackson County 54035,9,Public Housing,2,NA,035 Jackson County,54035,148,99,147,100,6,24,1.9,286,235,318,11441,5881,12,45,20,13,11,16,3,75,26,92,69,7,29,73,29,47,65,28,8,41,14,37,4,2,1,-1,-1,98,-1,1,-1,1,0,6,71,100,151,57,19,24,7,23,2,67,NA,NA,NA,NA,NA,WV,NA,NA
31-Dec-16,County,WV West Virginia,WV Jackson County 54035,9,Housing Choice Vouchers,3,NA,035 Jackson County,54035,630,59,309,83,5,19,2.2,685,220,470,8923,4025,21,41,22,11,6,28,2,60,20,99,82,7,41,76,41,36,72,20,11,56,23,10,-1,0,0,-1,-1,100,-1,-1,-1,0,0,6,56,94,144,16,44,40,34,21,3,67,NA,NA,NA,NA,NA,WV,NA,NA
